avg_caption_lenght,avg_comment_length,has_url_in_bio,has_profile_picture,has_highlight_reels,post_count,follower_count,following_count,engagement_page_rate,fake_followers_count,bio_length,avg_like_count,avg_comment_count,post_type,caption_length,hashtag_count,hashtag_rate,comment_count,like_count,view_count,label
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,234,8,12.5,116,3026,41640,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,702,10,20,165,6948,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,436,10,30,30,3689,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,432,5,60,189,12350,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,593,17,23.5294,193,7354,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1955,17,0,352,6895,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1085,7,42.8571,154,12154,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,303,7,14.2857,109,8001,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,224,9,0,231,7976,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,433,17,17.6471,54,6084,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,626,17,47.0588,58,5540,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,450,13,15.3846,376,8319,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,609,6,0,23,2358,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,581,8,37.5,141,7891,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,471,7,42.8571,42,5152,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,416,11,36.3636,159,8828,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,774,8,0,42,4856,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,877,11,36.3636,1120,11682,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,306,8,37.5,24,3362,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,355,11,9.09091,101,7519,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,402,11,45.4545,62,7680,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,624,8,37.5,436,8466,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,360,8,25,104,5439,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,362,9,44.4444,1129,13628,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,578,8,25,363,5902,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,566,8,12.5,54,2022,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,860,8,12.5,93,5012,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,526,8,50,370,4508,53101,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,680,8,50,153,6990,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,471,10,30,62,6753,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,820,8,75,23,4198,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,549,10,50,16,4167,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,612,6,16.6667,14,2142,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1972,9,55.5556,412,7781,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1844,8,37.5,83,7869,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,203,7,42.8571,86,6449,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,886,6,33.3333,19,5031,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,526,12,33.3333,52,6746,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,318,7,42.8571,37,5465,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,627,15,13.3333,80,3564,50361,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,859,8,37.5,737,18993,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,226,8,37.5,927,20326,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,153,8,25,43,2693,45560,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,463,11,63.6364,45,7713,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,331,10,30,1308,13490,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1515,12,25,51,5491,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1370,9,22.2222,122,5537,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,932,11,27.2727,948,11108,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,571,12,41.6667,53,7358,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,582,12,50,30,3904,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1012,9,44.4444,1212,12249,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,373,11,36.3636,39,2760,37973,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1406,8,25,430,6828,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,470,9,33.3333,26,4917,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,831,12,25,44,5242,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,690,11,27.2727,83,6118,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,617,9,22.2222,64,3474,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,501,10,40,28,5850,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,473,8,50,466,13712,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,206,13,15.3846,120,8287,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,711,14,28.5714,162,8007,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,412,10,10,34,4069,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,374,11,18.1818,59,9222,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,866,11,18.1818,324,8446,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,708,12,41.6667,21,7464,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,691,9,33.3333,271,6707,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,309,13,15.3846,321,11088,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,482,12,41.6667,176,8321,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,627,11,18.1818,12,2024,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,487,11,18.1818,34,3999,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,788,13,38.4615,724,7701,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,478,14,57.1429,63,8652,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,625,10,40,53,9507,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,497,14,14.2857,167,11152,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1158,11,36.3636,182,10214,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,269,11,36.3636,27,6020,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,380,12,41.6667,151,7238,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,549,15,20,53,6492,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,516,11,27.2727,29,4331,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1101,15,13.3333,116,6954,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,232,8,37.5,24,4139,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,756,5,20,24,3972,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,694,8,50,42,6024,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,244,10,20,77,7472,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,586,9,0,376,8909,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,605,11,54.5455,69,9280,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,536,10,10,22,4721,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,202,11,9.09091,6,1988,18750,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,537,9,33.3333,430,10554,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,744,9,44.4444,235,9602,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,1324,13,46.1538,37,6486,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,2018,12,33.3333,0,7368,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,348,15,0,57,8350,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,540,11,27.2727,18,4798,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,399,15,6.66667,217,12792,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1280,15,53.3333,225,11084,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,616,8,37.5,45,6470,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,212,6,0,99,7479,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,438,6,33.3333,214,8551,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,515,10,10,20,4820,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,412,6,16.6667,0,6973,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,215,7,28.5714,137,8655,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,637,7,42.8571,61,6917,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1475,7,0,31,6777,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,114,6,33.3333,489,9650,129427,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,357,8,12.5,77,6174,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,691,9,33.3333,32,5529,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,444,10,40,123,5980,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,176,9,44.4444,483,12879,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,761,8,0,31,4108,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,742,7,42.8571,86,4561,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,728,10,50,187,7602,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,556,9,55.5556,1171,14869,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,908,8,50,157,5890,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,650,10,30,82,6092,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,328,8,37.5,48,4282,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,665,12,16.6667,7,1728,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,796,8,0,16,3369,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,511,7,28.5714,556,9054,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,161,8,37.5,98,5702,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,344,7,28.5714,55,4941,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,655,10,20,269,5985,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,937,12,41.6667,65,4340,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,686,10,10,128,8383,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,364,9,33.3333,19,4357,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,189,6,33.3333,1183,12181,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,506,10,10,15,3287,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,550,8,12.5,331,8304,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,820,9,22.2222,217,6535,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,953,9,33.3333,82,6630,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,614,11,27.2727,11,2069,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,504,9,22.2222,7,1512,14992,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,683,7,28.5714,279,8763,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,202,7,42.8571,12,3745,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,715,6,50,181,7407,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,943,7,42.8571,65,5085,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,245,9,22.2222,101,5138,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1039,9,33.3333,664,8129,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,754,12,41.6667,105,4931,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,789,12,16.6667,25,3868,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,77,10,20,18,1843,23003,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,336,10,30,61,4539,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,939,8,37.5,390,7194,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1278,13,38.4615,182,5557,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,804,15,26.6667,141,6772,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,897,11,36.3636,583,8414,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,291,10,20,142,5089,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,990,10,50,63,4901,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1042,9,33.3333,56,4943,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,2008,12,16.6667,479,18017,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,779,15,33.3333,713,8538,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,469,11,18.1818,91,6092,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1256,8,12.5,52,5435,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1052,9,66.6667,150,4758,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,572,6,33.3333,113,6730,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,435,7,28.5714,29,2441,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,646,11,45.4545,226,7078,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,325,13,30.7692,61,6597,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,502,9,0,305,6250,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,673,9,22.2222,112,5033,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,352,7,57.1429,20,3391,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,503,10,10,22,3450,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,425,7,14.2857,887,7518,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,794,7,28.5714,330,8565,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,89,7,14.2857,117,2502,25423,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1122,10,50,122,6751,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,638,10,40,1,1349,13511,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,713,12,25,67,6187,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,608,10,30,17,2165,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,365,7,28.5714,412,12948,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,657,9,55.5556,18,4287,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,711,11,18.1818,112,6565,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,313,7,57.1429,19,4105,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,502,8,12.5,178,4385,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,696,12,16.6667,25,4067,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,453,12,50,36,4627,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,700,9,33.3333,285,5541,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,785,12,41.6667,44,6676,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,919,17,29.4118,262,7417,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1105,20,35,351,9960,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,427,11,36.3636,3,2163,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,423,8,37.5,46,5831,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,257,7,14.2857,95,2953,42344,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,634,8,50,179,15285,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,1682,7,57.1429,60,4643,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,497,7,14.2857,194,7970,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,502,9,11.1111,79,5425,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,328,8,12.5,13,1836,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,501,10,10,58,4677,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,493,9,33.3333,151,5717,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,420,9,55.5556,122,4546,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,603,7,28.5714,158,5354,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,674,12,16.6667,36,4115,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,77,9,22.2222,0,5861,73036,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,67,10,10,45,1706,19106,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,232,11,45.4545,354,7750,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,279,10,50,45,5569,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,614,10,20,21,2007,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,676,10,20,18,3624,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1805,12,16.6667,168,5678,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,929,9,55.5556,16,2849,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1080,17,41.1765,158,7136,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,548,11,18.1818,33,3833,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1144,10,50,179,5464,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,113,7,14.2857,107,2791,36598,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,157,6,33.3333,155,6013,83631,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,576,13,38.4615,401,11809,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1080,11,45.4545,1167,9154,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,358,11,63.6364,276,10164,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,487,10,10,30,3964,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1206,8,12.5,1021,13725,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,368,9,33.3333,57,5621,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,614,8,12.5,102,7478,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,325,9,44.4444,3,1999,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1214,11,27.2727,145,5051,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,349,6,16.6667,251,6572,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,494,7,28.5714,469,6369,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,506,8,37.5,66,5021,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1069,14,21.4286,101,5587,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1377,12,41.6667,125,5809,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1646,12,33.3333,393,12061,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,691,12,16.6667,33,3849,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,698,7,14.2857,111,4030,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,362,11,18.1818,3,1259,9625,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,464,11,18.1818,17,1973,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,327,9,22.2222,23,3757,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,191,8,37.5,106,3039,42657,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,645,11,45.4545,33,3684,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,1338,15,46.6667,75,4861,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,925,10,40,1104,9348,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,465,11,18.1818,22,3877,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,804,13,38.4615,1227,8773,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,354,6,33.3333,28,1785,19980,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,927,9,11.1111,59,5990,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,355,8,37.5,32,2539,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,114,13,15.3846,57,2596,32630,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,204,9,11.1111,175,8398,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,301,8,50,77,2313,38494,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,231,7,28.5714,244,5426,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,92,7,42.8571,444,8944,96819,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1353,7,28.5714,193,6628,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,603,10,10,34,3585,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,605,7,14.2857,649,15242,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,890,10,10,100,5233,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,823,10,20,333,9584,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,137,13,30.7692,56,7955,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1364,9,11.1111,261,7100,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,961,10,50,102,7875,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1117,14,50,0,6230,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,686,11,18.1818,38,4272,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,733,11,27.2727,202,7461,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,577,11,18.1818,12,2031,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,375,5,20,70,5112,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,232,9,22.2222,630,13424,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,617,8,25,32,4265,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,714,10,10,32,3817,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,435,7,14.2857,141,6651,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,725,7,42.8571,41,7194,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,546,9,44.4444,63,4746,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,609,9,22.2222,111,6436,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,354,7,42.8571,132,5627,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,3,652,10,40,72,5577,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,874,10,60,1478,11556,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1052,10,20,465,11673,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,922,12,16.6667,32,3757,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,766,9,44.4444,427,9292,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,698,11,45.4545,779,9081,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,1305,15,40,354,9680,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,1,421,12,33.3333,6,2672,0,1
368,72,0,1,1,12635,2600000,404,2.34,78,108,13520,302,2,261,9,22.2222,125,3241,45298,1
